,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
4388,216,86.52,59.12,4,Morning
4389,180,83.2,46.33,4,Noon
4390,926,88.0,53.73,4,Noon
4391,1531,100.23,50.05,4,Noon
4392,77,85.33,41.93,4,Evening
4393,49,95.0,44.27,4,Evening
4394,668,92.9,48.78,4,Evening
4395,0,112.0,12.0,4,Night
4396,258,91.56,41.24,4,Morning
4397,1385,89.47,62.4,4,Morning
4398,54,100.54,19.77,4,Noon
4399,85,96.12,44.18,4,Noon
4400,291,87.33,95.25,4,Evening
4401,213,85.76,40.17,4,Evening
4402,199,81.07,27.85,4,Evening
4403,111,104.62,24.62,4,Night
4404,0,112.0,4.67,4,Night
4405,0,84.53,23.43,4,Morning
4406,140,90.24,31.03,4,Morning
4407,184,86.53,41.37,4,Noon
4408,66,81.85,30.41,4,Noon
4409,1524,90.48,72.62,4,Noon
4410,1068,83.12,43.13,4,Noon
4411,132,88.14,27.13,4,Evening
4412,2961,83.43,70.63,4,Evening
4413,2734,84.57,64.05,4,Evening
4414,1203,87.47,67.06,4,Evening
4415,0,112.0,2.5,4,Night
4416,0,112.0,3.0,4,Night
4417,2386,85.82,72.53,4,Morning
4418,1504,96.0,71.14,4,Noon
4419,758,88.0,47.78,4,Noon
4420,416,85.89,52.48,4,Noon
4421,372,90.55,42.58,4,Noon
4422,0,87.73,35.67,4,Evening
4423,787,92.44,71.92,4,Evening
4424,0,112.0,4.6,4,Evening
4425,0,96.0,29.5,4,Morning
4426,368,91.67,38.67,4,Morning
4427,1097,87.57,61.84,4,Morning
4428,134,88.05,38.28,4,Noon
4429,86,91.08,30.16,4,Noon
4430,262,85.57,46.34,4,Morning
4431,1513,84.0,61.88,4,Noon
4432,93,84.04,39.32,4,Noon
4433,373,86.83,45.17,4,Noon
4434,757,84.35,54.95,4,Evening
4435,1239,86.52,39.28,4,Evening
4436,1684,88.67,58.86,4,Evening
4437,60,94.96,23.71,4,Morning
4438,944,92.43,60.03,4,Morning
4439,1617,87.78,58.75,4,Noon
4440,1069,81.23,48.7,4,Noon
4441,0,90.5,17.5,4,Evening
4442,169,87.41,36.73,4,Evening
4443,20,88.18,26.63,4,Evening
4444,370,87.23,47.65,4,Night
4445,0,112.0,13.0,4,Night
4446,100,101.92,27.19,4,Morning
4447,33,83.51,34.31,4,Morning
4448,0,105.75,17.17,4,Noon
4449,1706,92.8,59.7,4,Noon
4450,0,80.0,18.33,4,Evening
4451,286,84.78,47.13,4,Morning
4452,392,85.5,45.5,4,Morning
4453,324,86.08,41.18,4,Morning
4454,43,81.45,39.36,4,Noon
4455,109,85.53,35.76,4,Noon
4456,0,82.8,32.95,4,Noon
4457,173,86.86,24.71,4,Evening
4458,1470,82.67,52.08,4,Evening
4459,0,80.0,43.5,4,Morning
4460,454,90.67,54.19,4,Morning
4461,909,92.0,71.58,4,Morning
4462,353,80.0,67.8,4,Evening
4463,308,96.0,72.88,4,Evening
4464,986,86.86,57.52,4,Morning
4465,2010,91.47,64.76,4,Noon
4466,277,90.67,51.78,4,Noon
4467,77,88.0,45.27,4,Noon
4468,30,88.73,35.14,4,Noon
4469,193,83.93,35.56,4,Evening
4470,0,81.76,13.81,4,Evening
4471,43,99.09,15.85,4,Evening
4472,0,91.23,23.31,4,Night
4473,65,86.86,30.58,4,Morning
4474,235,84.33,41.34,4,Morning
4475,13,86.92,21.93,4,Morning
4476,177,93.09,62.48,4,Noon
4477,152,86.47,32.22,4,Noon
4478,79,93.33,37.67,4,Noon
4479,181,88.31,34.5,4,Evening
4480,11,83.88,20.86,4,Evening
4481,80,107.06,29.66,4,Evening
4482,0,81.6,16.1,4,Morning
4483,197,85.37,38.43,4,Morning
4484,1670,89.6,82.87,4,Morning
4485,0,96.5,23.6,4,Noon
4486,188,89.89,40.65,4,Noon
4487,0,85.89,35.6,4,Noon
4488,0,97.86,13.13,4,Evening
4489,3610,108.14,77.6,4,Evening
4490,0,94.27,23.5,4,Evening
4491,295,82.86,40.7,4,Morning
4492,196,84.0,34.56,4,Morning
4493,407,87.33,107.75,4,Noon
4494,2248,82.18,62.82,4,Noon
4495,0,80.44,37.25,4,Noon
4496,21,92.85,27.15,4,Evening
4497,341,87.35,29.78,4,Evening
4498,1567,83.43,69.63,4,Noon
4499,2087,82.67,60.0,4,Noon
4500,1748,92.42,49.65,4,Noon
4501,24,83.35,16.51,4,Evening
4502,59,83.1,24.18,4,Evening
4503,282,86.69,44.23,4,Evening
4504,162,86.16,39.45,4,Evening
4505,17,100.4,21.21,4,Night
4506,0,112.0,5.0,4,Night
4507,26,89.6,54.75,4,Morning
4508,280,90.78,44.57,4,Morning
4509,2069,85.05,73.08,4,Morning
4510,176,86.65,48.07,4,Noon
4511,456,88.0,42.45,4,Noon
4512,65,81.67,31.62,4,Noon
4513,0,106.62,23.9,4,Noon
4514,99,81.39,32.96,4,Evening
4515,40,82.0,27.1,4,Evening
4516,31,90.17,32.0,4,Evening
4517,1019,96.0,90.93,4,Morning
4518,2015,89.81,54.45,4,Noon
4519,275,85.57,45.97,4,Noon
4520,257,91.45,44.03,4,Noon
4521,0,96.42,17.21,4,Noon
4522,578,96.43,43.4,4,Evening
4523,3053,93.9,72.57,4,Evening
4524,110,92.18,30.1,4,Evening
4525,17,97.54,22.26,4,Evening
4526,12,100.54,19.12,4,Night
4527,12,87.81,27.27,4,Night
4528,0,112.0,9.5,4,Night
4529,0,112.0,12.0,4,Early Morning
4530,0,112.0,2.0,4,Morning
4531,122,97.0,36.57,4,Morning
4532,372,83.05,40.29,4,Morning
4533,3674,88.62,86.82,4,Morning
4534,24,90.04,16.96,4,Noon
4535,81,83.63,26.81,4,Noon
4536,530,93.74,35.1,4,Noon
4537,1939,88.0,66.38,4,Noon
4538,61,96.21,27.3,4,Evening
4539,3906,101.82,90.43,4,Evening
4540,21,87.82,18.11,4,Evening
4541,98,112.74,39.56,4,Evening
4542,124,89.0,46.33,4,Early Morning
4543,1284,92.21,45.63,4,Morning
4544,1066,86.86,32.86,4,Morning
